tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,,,,
5.69878537999503E+017,negative,1,Can't Tell,0.6409,American,,EricDoSomeGood,,0,@AmericanAir at gate c11. Your gate agents are turning paying customers away in favor of non revs,,2015-02-23 07:16:45 -0800,"Portland, Oregon",,,,,,
5.69877540698894E+017,negative,0.6528,Customer Service Issue,0.3611,American,,BF_StarNews,,0,@AmericanAir the one at 11:30am? My app still shows it as on time!,,2015-02-23 07:12:48 -0800,"Plano, TX",,,,,,
5.69877301959066E+017,negative,1,Customer Service Issue,0.6576,American,,lanewood,,0,@AmericanAir @andyellwood @delk lol. I was sure I'd wake up to more of a response than this half-thought auto tweet. hope you made it out.,,2015-02-23 07:11:51 -0800,"San Francisco, CA",Eastern Time (US & Canada),,,,,
5.69877197093097E+017,negative,1,Late Flight,1,American,,a_panfalone,,0,"@AmericanAir AA2334 Second week in a row delayed, due to mechanical issues. All the sleet outside and yet we're stuck changing a tire",,2015-02-23 07:11:26 -0800,,,,,,,
5.6987683708758E+017,positive,1,,,American,,sfty1intx,,0,@AmericanAir  thanks hoping that by wed I can get back to DFW,,2015-02-23 07:10:00 -0800,,,,,,,
5.69876741092553E+017,neutral,1,,,American,,mdf2377,,0,@AmericanAir @Delta @VirginAtlantic I need a vacation from all this ice! http://t.co/45kTsSK18J,,2015-02-23 07:09:37 -0800,usa,,,,,,
5.69876553196286E+017,negative,1,Customer Service Issue,0.7091,American,,ErinTN,,0,@AmericanAir keep trying to call to change reservation and you keep hanging up on me,,2015-02-23 07:08:52 -0800,Nashville,Central Time (US & Canada),,,,,
5.69876152036291E+017,positive,0.6858,,,American,,SeguineJ,,0,@AmericanAir Will do. Appreciate the replies though.,,2015-02-23 07:07:17 -0800,"Russell, KS",Central Time (US & Canada),,,,,
5.69876015834485E+017,positive,0.7029,,0,American,,Daphnewayans,,0,@AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie,,2015-02-23 07:06:44 -0800,Los Angeles,,,,,,
5.69875419412828E+017,neutral,0.7124,,0,American,,TejasGooner,,0,@AmericanAir how are the runways at DFW? Will you be flying Late Flightr today? Thanks.,,2015-02-23 07:04:22 -0800,The Republic of Texas,Central Time (US & Canada),,,,,
5.69875024045314E+017,negative,0.3684,Cancelled Flight,0.3684,American,,YA253Frohmz,,1,@AmericanAir BRING MY FIANCÉ @meerikangas BACK TO ME!,,2015-02-23 07:02:48 -0800,,Atlantic Time (Canada),,,,,
5.69874933549027E+017,negative,1,Cancelled Flight,0.3605,American,,HaileyUrban,,0,@AmericanAir hahahaha! This is crazy! Well here's to another night at the airport!!,,2015-02-23 07:02:26 -0800,,Alaska,,,,,
5.69874879794831E+017,positive,0.7127,,0,American,,chiyankfred,,0,@AmericanAir Kudos to ticket agents for #2224 for making passengers check bags that are too big to fit in overhead.,,2015-02-23 07:02:13 -0800,,,,,,,
5.69874679973818E+017,negative,0.6792,Cancelled Flight,0.3656,American,,chrisjennison,,0,"@AmericanAir but you're not sorry enough to compensate for either the extended time or cost difference to an alternate direct flight, right?",,2015-02-23 07:01:26 -0800,@MontgomeryCoMD / SYR / HHI,Eastern Time (US & Canada),,,,,
5.69874098035143E+017,negative,1,Customer Service Issue,1,American,,harshdouble,,0,@AmericanAir @hoagy10 how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs,,2015-02-23 06:59:07 -0800,,,,,,,
5.69873993311916E+017,negative,1,Lost Luggage,0.6927,American,,GMFujarski,,0,@AmericanAir work would be much better with my lesson plans and music for my classes today.,,2015-02-23 06:58:42 -0800,,,,,,,
5.69873418075673E+017,negative,1,Customer Service Issue,1,American,,ArturoVega67,,0,@AmericanAir your call system is a fucking joke,,2015-02-23 06:56:25 -0800,Texas Tech University USA,Central Time (US & Canada),,,,,
5.69872921700667E+017,neutral,0.6646,,0,American,,elisakathleen,,0,@AmericanAir at LAX &amp, just got off the phone w/reservations. Every flight that'd get me to BOS before 11 am tmrw is apparently unavailable 😐,,2015-02-23 06:54:26 -0800,"Boston, MA",,,,,
5.69872756302422E+017,neutral,0.6496,,0,American,,pei_u_sun,,0,@AmericanAir are you anticipating weather-reLate Flightd Cancelled Flightations for afternoon departures out of AUS today?,,2015-02-23 06:53:47 -0800,,Central Time (US & Canada),,,,,
5.69872455377879E+017,neutral,0.6928,,0,American,,jameswester,,0,@AmericanAir No worries. Don't blame you for weather.,,2015-02-23 06:52:35 -0800,DFW,Central Time (US & Canada),,,,,
5.69872132269683E+017,negative,1,Customer Service Issue,0.6864,American,,faisal_tayebjee,,0,@AmericanAir You moved us onto 6.55pm but there is availability on 1.50 and 3.30.   No answer on your phone. Have young children.  HELP!,,2015-02-23 06:51:18 -0800,,Dublin,,,,,
5.69871979739636E+017,negative,1,Bad Flight,0.6619,American,,PhilipStafford,,0,"@AmericanAir It's our honeymoon,I paid extra business. I was sitting next to my bride, you bumped me because of status. Disgusted",,2015-02-23 06:50:42 -0800,"Tampa, Florida",,,,,,
5.69871411843461E+017,negative,1,Late Flight,0.3363,American,,bugmeyer,,0,@AmericanAir Deplaned for the 3rd fucking time. Fuck you AA.,,2015-02-23 06:48:26 -0800,"Chicago, IL",Eastern Time (US & Canada),,,,,
5.69871364603032E+017,negative,1,Customer Service Issue,1,American,,AlexHumphries,,0,@AmericanAir how do I redeem a travel voucher for a flight if I can't reach a travel agent by phone? My hold expires in 24 hours,"[44.98157837, -93.23592187]",2015-02-23 06:48:15 -0800,"Minneapolis, MN",Eastern Time (US & Canada),,,,,
5.69871068833436E+017,negative,0.6578,Flight Booking Problems,0.6578,American,,McKennon,,0,"@AmericanAir Thanks, but that results in missing the conference I'm attending. Are there options to book earlier,or if not,receive a refund?",,2015-02-23 06:47:05 -0800,,Atlantic Time (Canada),,,,,
5.69870837815206E+017,negative,1,Flight Booking Problems,0.6761,American,,urduckcommander,,0,@AmericanAir it has been almost 4 hours and I have heard nothing yet from your reservations team. What am I supposed to do?,,2015-02-23 06:46:10 -0800,,Quito,,,,,
5.69870252508635E+017,negative,1,Cancelled Flight,1,American,,oksrocks,,0,"@AmericanAir you Cancelled Flightled my flight due to ""weather"" when others are flying out just fine.  No compensation, no resolution.  Incompetent.",,2015-02-23 06:43:50 -0800,,Central Time (US & Canada),,,,,
5.69870130169164E+017,negative,1,Customer Service Issue,1,American,,roblasvegas,,0,@AmericanAir 8 hours on the phone yesterday.  Really?  Still doesn't pick up status on US Air flight.,,2015-02-23 06:43:21 -0800,Las Vegas,Pacific Time (US & Canada),,,,,
5.69870075316064E+017,neutral,1,,,American,,sindhurella67,,0,@AmericanAir I need to be back in Cleveland as early as possible tomorrow,,2015-02-23 06:43:08 -0800,,Eastern Time (US & Canada),,,,,
5.69869892960133E+017,negative,1,Can't Tell,1,American,,AlessandroDToro,,0,@AmericanAir worst experience ever. @VirginAmerica all the way!,"[33.9424707, -118.4066671]",2015-02-23 06:42:24 -0800,Los Angeles,Alaska,,,,,
5.69869884164715E+017,negative,1,Late Flight,1,American,,MilesWittBoyer,,0,@AmericanAir calling at 1am to tell me my flight has been rescheduled 12 hours Late Flightr than it was supposed be to seems like a bad solution,,2015-02-23 06:42:22 -0800,"Bentonville, Arkansas",,,,,,
5.69869514944467E+017,negative,1,Lost Luggage,1,American,,JigsawLounge,,0,"@AmericanAir I fail to see how telling a caller that a bag may take ""18 hours"" to get from JFK to Brooklyn is ""the best we can""",,2015-02-23 06:40:54 -0800,SR2,London,,,,,
5.6986950656007E+017,positive,1,,,American,,don_hefner,,0,@AmericanAir thanks to Jacqueline in CLT for cleaning up @amexserve and @USAirways mess!!! Awesome service,,2015-02-23 06:40:52 -0800,,,,,,,
5.69869374103794E+017,negative,1,Customer Service Issue,0.6569,American,,MilesWittBoyer,,0,@AmericanAir it's not about the weather. It's about the fact that I can't get ahold of anyone to help. BUT you can tweet me back.,,2015-02-23 06:40:21 -0800,"Bentonville, Arkansas",,,,,,
5.69868638968254E+017,negative,1,Customer Service Issue,1,American,,amandajames0610,,0,@AmericanAir please message me for assistance - can't get through to anyone.,,2015-02-23 06:37:25 -0800,"Atlanta, GA",Eastern Time (US & Canada),,,,,
5.69868478435488E+017,neutral,0.6735,,0,American,,amandajames0610,,0,@AmericanAir - trying to track down backs for two of my attendees #help,,2015-02-23 06:36:47 -0800,"Atlanta, GA",Eastern Time (US & Canada),,,,,
5.69868201720287E+017,negative,1,Customer Service Issue,0.6382,American,,AlessandroDToro,,0,@AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude,"[33.9424834, -118.4066885]",2015-02-23 06:35:41 -0800,Los Angeles,Alaska,,,,,
5.69868115481395E+017,negative,1,Customer Service Issue,1,American,,LeLeValentine,,0,@AmericanAir how comes no one has answered my calls or emails?,,2015-02-23 06:35:21 -0800,Youtube | crackedchinacup,Quito,,,,,
5.69867943888056E+017,negative,1,Customer Service Issue,1,American,,elisakathleen,,0,@AmericanAir at LAX and your service reps just hand out the 800 number to call. So that's not helpful.,,2015-02-23 06:34:40 -0800,"Boston, MA",,,,,,
5.69867786572341E+017,negative,1,Customer Service Issue,1,American,,waynebevan,,0,"@AmericanAir Extend rtn flight to bereavement, 22nd I could have change fee dropped, now told no.Worse day of my life #badcustomerservice",,2015-02-23 06:34:02 -0800,,Alaska,,,,,
5.69867607341437E+017,negative,1,Customer Service Issue,1,American,,RMauldin,,0,@AmericanAir I've tried ten times now last night and this morning...how many times should I try? Have meetings to make tonight in ATX.,,2015-02-23 06:33:19 -0800,Texas,,,,,,
5.69867582070591E+017,neutral,0.6616,,0,American,,whyemes,,0,@AmericanAir does that mean my ktn is not in my reservation?,,2015-02-23 06:33:13 -0800,,,,,,,
5.69867363580903E+017,positive,1,,,American,,elusivegoalie,,0,@AmericanAir thanks for responding ... will do!,,2015-02-23 06:32:21 -0800,,Eastern Time (US & Canada),,,,,
5.69867211852157E+017,negative,0.6592,Lost Luggage,0.3442,American,,Robin_Downing,,0,"@AmericanAir Thanks that was done, I just don't understand why those whose bags couldn't fit aren't notified in air/at landing #technology",,2015-02-23 06:31:45 -0800,,Eastern Time (US & Canada),,,,,
5.69867192445084E+017,negative,1,Customer Service Issue,1,American,,JanssenMA,,0,@AmericanAir  I have still not talked to anyone. You guys should be prepared for these situations. How is this good service? I am so mad!!!,,2015-02-23 06:31:40 -0800,,,,,,,
5.69866669243265E+017,positive,0.6533,,,American,,Beach_Girl7,,0,@AmericanAir ok thank you. What if I can't get a hold of someone to get a new flight?,,2015-02-23 06:29:36 -0800,Bentonville  Arkansas,Central Time (US & Canada),,,,,
5.69866310793826E+017,negative,1,Customer Service Issue,1,American,,AlessandroDToro,,0,@AmericanAir #horriblecustomerservice # rudestaff # incompetentmanagers,"[33.9424824, -118.4066757]",2015-02-23 06:28:10 -0800,Los Angeles,Alaska,,,,,
5.69866272218837E+017,neutral,1,,,American,,elisakathleen,,0,@AmericanAir I just sent a DM,,2015-02-23 06:28:01 -0800,"Boston, MA",,,,,,
5.69866168527405E+017,negative,0.6594,Customer Service Issue,0.3373,American,,dms0218,,0,@AmericanAir @Eleonora7 good luck I've been waiting a week,,2015-02-23 06:27:36 -0800,Boston,Eastern Time (US & Canada),,,,,
5.69866091998126E+017,negative,1,Flight Attendant Complaints,0.6533,American,,themaxologist,,0,@AmericanAir tisk tisk. Rude flight attendants yet again. I can't hang my suit up because I didn't buy first class? @Delta when will I learn,,2015-02-23 06:27:18 -0800,,Central Time (US & Canada),,,,,
5.69865357625852E+017,negative,1,Customer Service Issue,0.7225,American,,RLDelahunty,,0,"@AmericanAir that would be appreciated. Just please don't send me to the same page with long form &amp; limited characters.
Direct email?","[51.44284934, -0.13973305]",2015-02-23 06:24:23 -0800,London ,,,,,,
5.69865061855932E+017,negative,1,Cancelled Flight,0.6501,American,,Mj_Effects,,0,@AmericanAir this is the biggest joke of #customerservice I've ever seen from a  ✈️ brand http://t.co/XHSUUpHeZe,,2015-02-23 06:23:12 -0800,"Manhattan, NY",Eastern Time (US & Canada),,,,,
5.69865022031016E+017,negative,1,Cancelled Flight,0.6899,American,,ArtieFitchie,,0,"@AmericanAir it would be awfully nice if you could send an alert when my flight is Cancelled Flighted. No text, no email, no love...","[35.09721018, -89.89624696]",2015-02-23 06:23:03 -0800,Memphis,Central Time (US & Canada),,,,,
5.69864892695491E+017,negative,0.6438,Cancelled Flight,0.3406,American,,jameswester,,0,@AmericanAir Thanks. Took care of it. Issue was IVR was unclear and took too long to get a call-back option. Would love to see that fixed.,,2015-02-23 06:22:32 -0800,DFW,Central Time (US & Canada),,,,,
5.69864878007001E+017,positive,1,,,American,,rac22582,,0,@AmericanAir thank you so much that helps a lot.,,2015-02-23 06:22:29 -0800,,America/Chicago,,,,,
5.69864863171764E+017,negative,1,Customer Service Issue,0.6955,American,,larrylarry,,0,"@AmericanAir I understand that, but I'm not even being put on hold - it says ""try again Late Flightr, goodbye"".",,2015-02-23 06:22:25 -0800,Toronto,Eastern Time (US & Canada),,,,,
5.6986479132332E+017,negative,1,Cancelled Flight,0.6355,American,,AlessandroDToro,,0,@AmericanAir I do not need an apology. I need you to fix it in a competent manner.,"[33.9424793, -118.4066936]",2015-02-23 06:22:08 -0800,Los Angeles,Alaska,,,,,
5.69864778702672E+017,negative,1,Customer Service Issue,1,American,,paulboomer,,0,@AmericanAir I like the call back system. But thought you'd like to know it's not working well. I received three calls but there's no audio.,,2015-02-23 06:22:05 -0800,"Columbia, MO",Central Time (US & Canada),,,,,
5.69864689452077E+017,negative,1,Flight Booking Problems,0.3514,American,,sindhurella67,,0,@AmericanAir I need to be back home tomorrow and no one is helping me. Please help me rebook for a flight tomorrow!,"[32.79397552, -96.80477419]",2015-02-23 06:21:44 -0800,,Eastern Time (US & Canada),,,,,
5.69864610016322E+017,negative,1,Customer Service Issue,1,American,,randomeshwar,,0,@AmericanAir Filed a PIR with an agent at Indianapolis airport. Unable to pull up information online on your site. Have DMed details.,,2015-02-23 06:21:25 -0800,"Indianapolis, IN",,,,,,
5.69863871030293E+017,neutral,0.6534,,0,American,,KenMiller5,,0,"@AmericanAir I hear #Delta is offering 2,500 miles to frequent flyers if their bags doesn't come out within 20 minutes of landing thoughts?",,2015-02-23 06:18:29 -0800,Chicago,Central Time (US & Canada),,,,,
5.69863705841832E+017,negative,0.7107,Customer Service Issue,0.7107,American,,SFaldon_Sports,,0,@AmericanAir But you called me - and hung up.,,2015-02-23 06:17:49 -0800,"Fort Smith, Ark.",Central Time (US & Canada),,,,,
5.69863349737021E+017,positive,0.6807,,,American,,letallec89,,0,@AmericanAir thank you!,,2015-02-23 06:16:24 -0800,,,,,,,
5.69863229356311E+017,negative,1,Customer Service Issue,1,American,,ronlieber,,0,@AmericanAir Or u cud answer my ? here! 140 is plenty. Inflight stealing going on right now &amp, FA won't have the uncomfortable convo w pass.,,2015-02-23 06:15:56 -0800,Brooklyn by way of Chicago,,,,,
5.69863194929471E+017,negative,1,Customer Service Issue,1,American,,stephenmartino,,0,"@AmericanAir Fine. Would you have them call me? I left a message, was told it would be 2 hours for a call. Haven't heard anything yet.",,2015-02-23 06:15:47 -0800,"Baltimore, Maryland",Central Time (US & Canada),,,,,
5.69862869241766E+017,negative,1,Cancelled Flight,1,American,,coyj1622,,0,"@AmericanAir my flight was Cancelled Flightled yesterday early afternoon, so why did you call me at 1230am and 230am to wake me up and tell me?!",,2015-02-23 06:14:30 -0800,Planet Earth,Eastern Time (US & Canada),,,,,
5.69862827227402E+017,positive,1,,,American,,beebecathy,,0,@AmericanAir in miami and the  agents Rachel Wong and Marisol Pimentel were very  pleasant in a world of chaos a BIG .thank u,,2015-02-23 06:14:20 -0800,,,,,,,
5.69862449559527E+017,negative,1,Customer Service Issue,1,American,,dashoflovely,,0,@AmericanAir I put a call back in at 1AM and still nothing at 8AM. You think you might get back to me?,,2015-02-23 06:12:50 -0800,Northwest Arkansas,Central Time (US & Canada),,,,,
5.6986141768942E+017,neutral,0.7175,,0,American,,flyneverdies,,0,@AmericanAir is there anyone online that can help... the flight leaves in 3 hrs,,2015-02-23 06:08:44 -0800,cali bound,Central Time (US & Canada),,,,,
5.69860677650637E+017,negative,1,Cancelled Flight,1,American,,chrisjennison,,0,@AmericanAir why Cancelled Flight #1605 on 6/25 &amp, 6/28? Flights now 4 hrs longer &amp,  have layovers. Too Late Flight to find a reasonably priced alternative.,,2015-02-23 06:05:47 -0800,@MontgomeryCoMD / SYR / HHI,Eastern Time (US & Canada),,,
5.69860221755118E+017,negative,1,Customer Service Issue,1,American,,BurkhalterTrvl,,0,@AmericanAir I don't know who that may be. I was also working from home. Thanks for nothing.,,2015-02-23 06:03:59 -0800,Southern Wisconsin,Central Time (US & Canada),,,,,
5.69860103341519E+017,negative,1,Customer Service Issue,1,American,,roblasvegas,,0,@AmericanAir I called the EP line and 4 hours Late Flightr I was called back.  I sat on hold for over a hour to US Airways and then cut off,,2015-02-23 06:03:30 -0800,Las Vegas,Pacific Time (US & Canada),,,,,
5.69860082965426E+017,negative,1,Cancelled Flight,1,American,,sindhurella67,,0,@AmericanAir my flight 1106 was Cancelled Flightled and I need to get back to Cleveland. What are my options?,"[32.79401294, -96.80478711]",2015-02-23 06:03:25 -0800,,Eastern Time (US & Canada),,,,,
5.69859218058162E+017,negative,1,Cancelled Flight,0.659,American,,HaileyUrban,,0,@AmericanAir is there any way you could put me up in a hotel for the night?? If not I'm having to sleep at the airport again tonight.,,2015-02-23 05:59:59 -0800,,Alaska,,,,,
5.69859036360909E+017,negative,1,Customer Service Issue,1,American,,MackShultz,,0,"@AmericanAir @MallowFairy And how many times, exactly, should we call and leave our number for a call back? Because that hasn't worked.",,2015-02-23 05:59:16 -0800,Seattle,Hawaii,,,,,
5.69858655086121E+017,negative,1,Customer Service Issue,0.6791,American,,RMauldin,,0,.@AmericanAir @C2Next Would be great to get some help too! I've been trying since last night to get through.,,2015-02-23 05:57:45 -0800,Texas,,,,,,
5.69858330421694E+017,negative,1,Customer Service Issue,1,American,,jmariecastillo,,0,"@AmericanAir Telling frustrated customers ""we are super busy, please call back Late Flightr kthxbai"" and then hanging up is not the best practice.",,2015-02-23 05:56:28 -0800,,Pacific Time (US & Canada),,,,,
5.69858278370517E+017,negative,1,Customer Service Issue,0.6509,American,,Jhosa_M,,0,@AmericanAir But when becomes about get money from the passengers are very strict but don't have ANY feedback as a reward,,2015-02-23 05:56:15 -0800,Ando por el mundo,Caracas,,,,,
5.69858012967543E+017,negative,1,Lost Luggage,0.3726,American,,Jhosa_M,,0,@AmericanAir Not even on the bag status...will take actions against this company is incredible how irresponsible are with the costumer,,2015-02-23 05:55:12 -0800,Ando por el mundo,Caracas,,,,,
5.69857805483676E+017,negative,1,Lost Luggage,1,American,,Jhosa_M,,0,@AmericanAir Still waiting news about my bags 48hrs already happened and this company don't give to the passengers any certain information,,2015-02-23 05:54:22 -0800,Ando por el mundo,Caracas,,,,,
5.69857475098202E+017,negative,1,Customer Service Issue,0.6575,American,,ScottCarmichae1,,0,@AmericanAir Your customer service sucks! You rep should not be yelling at a caller regarding the weather in DFW.  Hope you go bankrupt!,,2015-02-23 05:53:04 -0800,"Dallas, TX",Central Time (US & Canada),,,,,
5.69857446371439E+017,negative,1,Customer Service Issue,0.7167,American,,wordnerd153,,0,@AmericanAir Phone just disconnects if you stay on the line. Need to checkout of hotel in 2 hrs &amp, have no place to go. Can't keep calling.,,2015-02-23 05:52:57 -0800,"Bellevue, WA",,,,,
5.69857415027565E+017,neutral,0.6599,,,American,,letallec89,,0,@AmericanAir do you know if there is wifi on this flight? If so how much is it? Thank you :-),,2015-02-23 05:52:49 -0800,,,,,,,
5.69857209745584E+017,positive,1,,,American,,dwburrell,,0,@AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!,,2015-02-23 05:52:00 -0800,"Fort Worth, TX",,,,,,
5.69857157778133E+017,negative,1,Customer Service Issue,0.6879,American,,MilesWittBoyer,,1,@AmericanAir requested a call back at 1am. My Cancelled Flighted flight through DFW shouldn't take this long to reroute. You're Customer Service lacks,,2015-02-23 05:51:48 -0800,"Bentonville, Arkansas",,,,,,
5.69857128988602E+017,negative,1,Customer Service Issue,1,American,,JigsawLounge,,0,@AmericanAir will you review your systems re notification? The website and telephone systems you have in place are clearly inadequate.,,2015-02-23 05:51:41 -0800,SR2,London,,,,,
5.69856784086778E+017,negative,1,Bad Flight,0.714,American,,ronlieber,,0,@AmericanAir Why not sell MCE during post door-close shuffle in same way u sell drinks/snacks? People on my flight self-upgraded w/o paying.,,2015-02-23 05:50:19 -0800,Brooklyn by way of Chicago,,,,,,
5.69855866255462E+017,neutral,1,,,American,,Bardi_toto,,0,@AmericanAir Will 2396 be Cancelled Flightled tonight?,,2015-02-23 05:46:40 -0800,Hawaii/Dallas/Tucson/LA,Pacific Time (US & Canada),,,,,
5.69855814716039E+017,negative,1,Late Flight,0.66,American,,CassVinograd,,0,"@AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst",,2015-02-23 05:46:28 -0800,,Eastern Time (US & Canada),,,,,
5.69855409567207E+017,negative,1,Customer Service Issue,1,American,,ThatEricAlper,,0,@AmericanAir I can't get an operator after an hour's worth of calls to Cancelled Flight a delayed flight. Automated system doesn't go beyond message.,,2015-02-23 05:44:51 -0800,Toronto,Eastern Time (US & Canada),,,,,
5.69855205187191E+017,negative,1,Cancelled Flight,1,American,,stevenmartz,,0,@AmericanAir cannot provide us alternative flight until 36 hours Late Flightr ruining our trip! #Cancelled Flightled #angry #problems #ruined.,,2015-02-23 05:44:02 -0800,,,,,,,
5.6985499595851E+017,negative,1,Lost Luggage,0.705,American,,Robin_Downing,,0,@AmericanAir Why did I have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane?,,2015-02-23 05:43:13 -0800,,Eastern Time (US & Canada),,,,,
5.69854535608312E+017,positive,1,,,American,,polpastor21,,0,"@AmericanAir I love travel with yours planes, all people is very nice, it's amazing! Can you please follow me back? 😋I love the company!",,2015-02-23 05:41:23 -0800,,,,,,,
5.69854492126147E+017,negative,1,Cancelled Flight,0.6551,American,,RMauldin,,0,@AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.,,2015-02-23 05:41:12 -0800,Texas,,,,,,
5.6985415153186E+017,negative,0.6774,Lost Luggage,0.6774,American,,derekc21,,0,"@AmericanAir @derekc21 , I leave Jaipur tomorrow , back to Dehli , Only in Delhi  one night .  we need to  use our abilities to make magic .",,2015-02-23 05:39:51 -0800,"Innisfail, Alberta",Mountain Time (US & Canada),,,,,
5.69853969469735E+017,negative,1,Customer Service Issue,0.3642,American,,Davitossss,,0,@AmericanAir now you change my gate and don't tell me? What the fuck is wrong with you people. Learn to do your fucken job,,2015-02-23 05:39:08 -0800,,,,,,,
5.69853568200503E+017,negative,0.6801,Customer Service Issue,0.3424,American,,nic_tudobem,,0,@AmericanAir Trying to make an online Flight Booking Problems one way from Barbados -NYC but wont let me as says I need a Barbados CC...why??!,,2015-02-23 05:37:32 -0800,New York,,,,,,
5.69853327359517E+017,negative,1,Cancelled Flight,1,American,,teague_ryan,,0,@AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!,,2015-02-23 05:36:35 -0800,Southern California,,,,,,
5.69852965315584E+017,negative,1,Damaged Luggage,1,American,,bartellpeter,,0,@AmericanAir haha I did. They said it wasn't their fault somehow? You guys r a joke,,2015-02-23 05:35:08 -0800,,,,,,,
5.69852657327739E+017,negative,1,Customer Service Issue,0.6753,American,,StephanSDalal,,0,"@AmericanAir Stuck in Miami, and one of the worst customer experiences I have ever had. Will be sure to let everyone know about my time w/AA",,2015-02-23 05:33:55 -0800,,,,,,,
5.69852250488574E+017,negative,0.6831,Can't Tell,0.3873,American,,ra1der7581,,0,@AmericanAir 2days 2plains 2fails,,2015-02-23 05:32:18 -0800,"Albuquerque,New Mexico ",America/Boise,,,,,
5.6985211260509E+017,negative,1,Customer Service Issue,1,American,,Beach_Girl7,,0,@AmericanAir @MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work,,2015-02-23 05:31:45 -0800,Bentonville  Arkansas,Central Time (US & Canada),,,,,
5.6985208453675E+017,negative,1,Lost Luggage,1,American,,Eleonora7,,0,"@AmericanAir  so far all I am getting is ""maybe your bag will come today. We don't know."" Website says ""status unknown""- can you help?",,2015-02-23 05:31:38 -0800,"New York, NY ",Eastern Time (US & Canada),,,,,
5.69851972645466E+017,negative,1,Cancelled Flight,0.6709,American,,sindhurella67,,0,"@AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",,2015-02-23 05:31:12 -0800,,Eastern Time (US & Canada),,,,,
5.69851952282112E+017,negative,1,Customer Service Issue,1,American,,RLDelahunty,,0,@AmericanAir I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?,"[51.44283789, -0.13974112]",2015-02-23 05:31:07 -0800,London ,,,,,,
5.6985185591783E+017,negative,1,Customer Service Issue,1,American,,ArtieFitchie,,0,"@AmericanAir Its the ABC's of PR, let your customers have the most info possible. Might want to go brush up on the basics...",,2015-02-23 05:30:44 -0800,Memphis,Central Time (US & Canada),,,,,
5.69851241922208E+017,negative,1,Customer Service Issue,1,American,,Huedaddy10,,0,last trip on @AmericanAir ... Poor customer service 3 trips in a row! @Delta here I come!,,2015-02-23 05:28:18 -0800,"Memphis, TN",,,,,,
5.69850912451072E+017,negative,1,Customer Service Issue,0.7225,American,,whyemes,,0,@AmericanAir stiiiil waiting. Please respond as my flight leaves in 2 1/2 hrs,,2015-02-23 05:26:59 -0800,,,,,,,
5.6985080802986E+017,positive,0.6845,,0,American,,DaileyPursuit,,0,"@AmericanAir no worries, loved flying with you guys. Thanks!",,2015-02-23 05:26:34 -0800,,Central Time (US & Canada),,,,,
5.69850597169599E+017,negative,1,Flight Attendant Complaints,0.6878,American,,HaileyUrban,,0,@AmericanAir you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!,,2015-02-23 05:25:44 -0800,,Alaska,,,,,
5.69850259507155E+017,negative,1,Customer Service Issue,1,American,,ariefriedheim,,0,"@AmericanAir Understood. Integration takes time, but no excuse for poor customer service",,2015-02-23 05:24:23 -0800,"New York, NY",Eastern Time (US & Canada),,,,,
5.69850239789568E+017,negative,1,Customer Service Issue,1,American,,theseanodell,,0,@malhoit at least you got a response from @AmericanAir via Twitter. I went 0 for 2 yesterday.,,2015-02-23 05:24:19 -0800,Texas,Central Time (US & Canada),,,,,
5.69850083140882E+017,negative,1,Lost Luggage,1,American,,Rom55Weber,,0,"@AmericanAir I am, called Paris office this morning again, still waiting. It is in Miami but apparently tag was ""taken off""",,2015-02-23 05:23:41 -0800,,Paris,,,,,
5.69849818694038E+017,negative,1,Cancelled Flight,1,American,,ikeNball,,0,@AmericanAir Can I get some assistance? Flight Cancelled Flightled (today) from PHX to DFW. Not that I'm hating. But my job is concerned,"[33.55192892, -112.07392397]",2015-02-23 05:22:38 -0800,"Memphis, TN",Central Time (US & Canada),,,,,
5.69849550032101E+017,positive,1,,,American,,sfty1intx,,0,@AmericanAir would also like say kind move on adding the points !,,2015-02-23 05:21:34 -0800,,,,,,,
5.69848857498161E+017,positive,1,,,American,,melaine_cre,,0,"@AmericanAir ok, I just received an email with my registration from your team. Thanks a lot",,2015-02-23 05:18:49 -0800,Saint Maur des Fossés,Paris,,,,,
